time,stations,station_x_coordinate,station_y_coordinate,MSL
2014-01-01,1270,-0.198,54.163000000000004,0.056
2014-01-01,1271,-0.11,54.133,0.033
2014-01-01,1272,-0.139,54.089,0.045
2014-01-01,1273,-0.198,54.031,0.055
2014-01-01,1274,-0.183,53.958,0.057
2014-01-01,1275,-0.125,53.884,0.058
2014-01-01,1276,-0.066,53.811,0.057
2014-01-01,1277,0.007,53.752,0.051
2014-01-01,1278,0.081,53.694,0.04
2014-01-01,1279,0.139,53.635,-0.01
2014-01-01,1280,0.11,53.562,0.041
2014-01-01,1281,0.11,53.489000000000004,0.055
2014-01-01,1282,0.198,53.445,0.054
2014-01-01,1283,0.256,53.386,0.06
2014-01-01,1284,0.3,53.298,0.057
2014-01-01,1285,0.34400000000000003,53.225,0.034
2014-01-01,1286,0.359,53.137,0.012
2014-01-01,1287,0.3,53.079,0.01
2014-01-01,1288,0.212,53.035000000000004,0.027
2014-01-01,1289,0.139,52.991,0.033
2014-01-01,1290,0.081,52.917,0.032
2014-01-01,1291,0.154,52.874,0.035
2014-01-01,1292,0.227,52.83,0.033
2014-01-01,1293,0.28600000000000003,52.815,0.031
2014-01-01,1294,0.374,52.800000000000004,0.021
2014-01-01,1295,0.447,52.888,0.03
2014-01-01,1296,0.52,52.961,0.016
2014-01-01,1297,0.608,52.976,0.041
2014-01-01,1298,0.6960000000000001,52.991,0.044
2014-01-01,1299,0.784,52.976,0.051
2014-01-01,1300,0.886,52.976,0.064
2014-01-01,1301,0.9590000000000001,52.976,0.064
2014-01-01,1302,1.047,52.961,0.057
2014-01-01,1303,1.135,52.947,0.066
2014-01-01,1304,1.223,52.947,0.055
2014-01-01,1305,1.326,52.917,0.038
2014-01-01,1306,1.399,52.888,0.033
2014-01-01,1307,1.487,52.844,0.05
2014-01-01,1308,1.56,52.815,0.049
2014-01-01,1309,1.6480000000000001,52.771,0.04
2014-01-01,1310,1.707,52.712,0.029
2014-01-01,1311,1.75,52.625,0.023
2014-01-01,1312,1.75,52.537,0.042
2014-01-01,1313,1.75,52.449,0.041
2014-01-01,1314,1.721,52.375,0.053
2014-01-01,1315,1.663,52.302,0.066
2014-01-01,1316,1.633,52.214,0.062
2014-01-01,1317,1.604,52.126,0.051
2014-01-01,1318,1.545,52.068,0.05
2014-01-01,1319,1.458,52.039,0.065
2014-01-01,1320,1.3840000000000001,51.980000000000004,0.059
2014-01-01,1321,1.311,51.921,0.076
2014-01-01,1322,1.282,51.848,0.051
2014-01-01,1323,1.194,51.804,0.072
2014-01-01,1324,1.121,51.775,0.064
2014-01-01,1325,1.018,51.775,0.101
2014-01-01,1326,0.9590000000000001,51.746,0.107
2014-01-01,1327,0.93,51.628,0.35
2014-01-01,1328,0.901,51.57,0.592
2014-01-01,1329,0.8130000000000001,51.541000000000004,0.08
2014-01-01,1330,0.74,51.497,0.09
2014-01-01,1331,0.798,51.438,0.08
2014-01-01,1332,0.886,51.423,0.082
2014-01-01,1333,0.974,51.423,0.077
2014-01-01,1334,1.047,51.394,0.082
2014-01-01,1335,1.135,51.394,0.07
2014-01-01,1336,1.223,51.394,0.06
2014-01-01,1337,1.311,51.394,0.046
2014-01-01,1338,1.414,51.394,0.013
2014-01-01,1339,1.428,51.321,0.038
2014-01-01,1340,1.414,51.233000000000004,0.02
2014-01-01,1341,1.3840000000000001,51.160000000000004,-0.015
2014-01-01,1342,1.311,51.116,0.006
2014-01-01,1343,1.223,51.101,0.036
2014-01-01,1344,1.135,51.072,0.044
2014-01-01,1345,1.047,51.042,0.05
2014-01-01,1346,0.989,50.984,0.046
2014-01-01,1347,0.9590000000000001,50.911,0.029
2014-01-01,1348,0.872,50.925000000000004,0.04
2014-01-01,1349,0.784,50.925000000000004,0.042
2014-01-01,1350,0.71,50.896,0.039
2014-01-01,1351,0.623,50.852000000000004,0.039
2014-01-01,1352,0.535,50.852000000000004,0.038
2014-01-01,1353,0.447,50.837,0.037
2014-01-01,1354,0.359,50.808,0.036
2014-01-01,1355,0.28600000000000003,50.764,0.028
2014-01-01,1356,0.198,50.75,0.022
2014-01-01,1357,0.11,50.764,0.044
2014-01-01,1358,0.022,50.779,0.048
2014-01-01,1359,-0.066,50.808,0.051
2014-01-01,1360,-0.154,50.823,0.053
2014-01-01,1361,-0.242,50.823,0.053
2014-01-01,1362,-0.33,50.808,0.046
2014-01-01,1363,-0.417,50.793,0.04
2014-01-01,1364,-0.52,50.793,0.048
2014-01-01,1365,-0.608,50.779,0.049
2014-01-01,1366,-0.6960000000000001,50.764,0.044
2014-01-01,1367,-0.769,50.72,-0.013
2014-01-01,1368,-0.857,50.75,0.049
2014-01-01,1369,-0.9450000000000001,50.764,0.047
2014-01-01,1370,-1.033,50.764,0.042
2014-01-01,1371,-1.091,50.735,0.046
2014-01-01,1372,-1.106,50.676,0.025
2014-01-01,1373,-1.165,50.603,-0.031
2014-01-01,1374,-1.252,50.588,-0.074
2014-01-01,1375,-1.34,50.603,0.003
2014-01-01,1376,-1.428,50.632,0.033
2014-01-01,1377,-1.516,50.662,0.055
2014-01-01,1378,-1.56,50.691,0.03
2014-01-01,1379,-1.6480000000000001,50.735,0.049
2014-01-01,1380,-1.736,50.72,0.054
2014-01-01,1381,-1.824,50.72,0.062
2014-01-01,1382,-1.897,50.706,0.066
2014-01-01,1383,-1.941,50.618,0.013
2014-01-01,1384,-2.029,50.588,-0.029
2014-01-01,1385,-2.117,50.603,0.028
2014-01-01,1386,-2.205,50.618,0.044
2014-01-01,1387,-2.307,50.632,0.044
2014-01-01,1388,-2.395,50.632,0.049
2014-01-01,1389,-2.439,50.559000000000005,0.017
2014-01-01,1390,-2.468,50.574,0.004
2014-01-01,1391,-2.556,50.618,0.042
2014-01-01,1392,-2.629,50.662,0.051
2014-01-01,1393,-2.732,50.691,0.053
2014-01-01,1394,-2.805,50.706,0.054
2014-01-01,1395,-2.8930000000000002,50.735,0.055
2014-01-01,1396,-2.981,50.706,0.054
2014-01-01,1397,-3.069,50.691,0.054
2014-01-01,1398,-3.157,50.676,0.055
2014-01-01,1399,-3.245,50.676,0.056
2014-01-01,1400,-3.318,50.632,0.054
2014-01-01,1401,-3.406,50.603,0.054
2014-01-01,1402,-3.479,50.559000000000005,0.056
2014-01-01,1403,-3.494,50.471000000000004,0.053
2014-01-01,1404,-3.494,50.383,0.048
2014-01-01,1405,-3.567,50.339,0.046
2014-01-01,1406,-3.64,50.281,0.046
2014-01-01,1407,-3.684,50.208,0.022
2014-01-01,1408,-3.7720000000000002,50.208,0.035
2014-01-01,1409,-3.845,50.237,0.033
2014-01-01,1410,-3.9330000000000003,50.295,0.05
2014-01-01,1411,-4.021,50.295,0.048
2014-01-01,1412,-4.094,50.31,0.051
2014-01-01,1413,-4.182,50.325,0.051
2014-01-01,1414,-4.2700000000000005,50.354,0.052
2014-01-01,1415,-4.358,50.354,0.053
2014-01-01,1416,-4.446,50.339,0.052
2014-01-01,1417,-4.534,50.325,0.053
2014-01-01,1418,-4.622,50.325,0.054
2014-01-01,1419,-4.7090000000000005,50.31,0.054
2014-01-01,1420,-4.783,50.237,0.052
2014-01-01,1421,-4.856,50.222,0.054
2014-01-01,1422,-4.944,50.193,0.054
2014-01-01,1423,-5.017,50.134,0.053
2014-01-01,1424,-5.061,50.076,0.053
2014-01-01,1425,-5.12,50.002,0.045
2014-01-01,1426,-5.1930000000000005,49.958,0.022
2014-01-01,1427,-5.266,50.017,0.05
2014-01-01,1428,-5.325,50.076,0.053
2014-01-01,1429,-5.413,50.105000000000004,0.052
2014-01-01,1430,-5.5,50.105000000000004,0.054
2014-01-01,1431,-5.574,50.046,0.051
2014-01-01,1432,-5.662,50.032000000000004,0.039
2014-01-01,1433,-5.706,50.105000000000004,0.035
2014-01-01,1434,-5.662,50.164,0.019
2014-01-01,1435,-5.574,50.193,0.018
2014-01-01,1436,-5.486,50.222,0.044
2014-01-01,1437,-5.398,50.237,0.046
2014-01-01,1438,-5.3100000000000005,50.251,0.054
2014-01-01,1439,-5.237,50.31,0.053
2014-01-01,1440,-5.164,50.354,0.054
2014-01-01,1441,-5.105,50.413000000000004,0.048
2014-01-01,1442,-5.032,50.457,0.054
2014-01-01,1443,-5.002,50.544000000000004,0.037
2014-01-01,1444,-4.929,50.588,0.044
2014-01-01,1445,-4.827,50.588,0.05
2014-01-01,1446,-4.768,50.632,0.051
2014-01-01,1447,-4.695,50.691,0.05
2014-01-01,1448,-4.622,50.75,0.047
2014-01-01,1449,-4.563,50.808,0.051
2014-01-01,1450,-4.548,50.911,0.037
2014-01-01,1451,-4.534,50.984,0.022
2014-01-01,1452,-4.46,51.013,0.016
2014-01-01,1453,-4.373,50.999,0.043
2014-01-01,1454,-4.299,51.028,0.046
2014-01-01,1455,-4.226,51.086,0.046
2014-01-01,1456,-4.241,51.174,0.008
2014-01-01,1457,-4.167,51.204,-0.013
2014-01-01,1458,-4.08,51.218,-0.005
2014-01-01,1459,-3.977,51.218,-0.001
2014-01-01,1460,-3.8890000000000002,51.233000000000004,0.007
2014-01-01,1461,-3.801,51.248,-0.027
2014-01-01,1462,-3.713,51.233000000000004,0.008
2014-01-01,1463,-3.625,51.233000000000004,0.014
2014-01-01,1464,-3.5380000000000003,51.218,-0.001
2014-01-01,1465,-3.45,51.204,0.036
2014-01-01,1466,-3.362,51.189,0.074
2014-01-01,1467,-3.274,51.189,0.086
2014-01-01,1468,-3.186,51.204,0.093
2014-01-01,1469,-3.098,51.204,0.123
2014-01-01,1470,-3.025,51.248,0.15
2014-01-01,1471,-3.0100000000000002,51.335,0.114
2014-01-01,1472,-2.9370000000000003,51.394,0.1
2014-01-01,1473,-2.864,51.438,0.181
2014-01-01,1474,-2.805,51.511,0.37
2014-01-01,1475,-2.878,51.541000000000004,0.351
2014-01-01,1476,-2.966,51.541000000000004,0.259
2014-01-01,1477,-3.0540000000000003,51.511,0.197
2014-01-01,1478,-3.1270000000000002,51.467,0.119
2014-01-01,1479,-3.186,51.409,-0.018
2014-01-01,1480,-3.274,51.379,0.023
2014-01-01,1481,-3.362,51.379,0.014
2014-01-01,1482,-3.45,51.394,0.01
2014-01-01,1483,-3.552,51.409,-0.058
2014-01-01,1484,-3.625,51.453,0.028
2014-01-01,1485,-3.713,51.467,0.019
2014-01-01,1486,-3.7720000000000002,51.541000000000004,0.052
2014-01-01,1487,-3.831,51.599000000000004,0.06
2014-01-01,1488,-3.918,51.614000000000004,0.057
2014-01-01,1489,-3.992,51.57,0.035
2014-01-01,1490,-4.08,51.555,0.041
2014-01-01,1491,-4.167,51.541000000000004,0.02
2014-01-01,1492,-4.255,51.541000000000004,0.019
2014-01-01,1493,-4.299,51.614000000000004,0.05
2014-01-01,1494,-4.358,51.687,0.047
2014-01-01,1495,-4.417,51.731,0.044
2014-01-01,1496,-4.5040000000000004,51.716,0.044
2014-01-01,1497,-4.5920000000000005,51.716,0.046
2014-01-01,1498,-4.68,51.702,0.046
2014-01-01,1499,-4.739,51.643,0.033
2014-01-01,1500,-4.827,51.628,0.032
2014-01-01,1501,-4.915,51.614000000000004,0.019
2014-01-01,1502,-5.002,51.614000000000004,0.001
2014-01-01,1503,-5.0760000000000005,51.658,0.027
2014-01-01,1504,-5.164,51.687,0.015
2014-01-01,1505,-5.222,51.746,-0.008
2014-01-01,1506,-5.134,51.79,0.016
2014-01-01,1507,-5.164,51.848,0.016
2014-01-01,1508,-5.251,51.863,0.005
2014-01-01,1509,-5.295,51.907000000000004,-0.089
2014-01-01,1510,-5.208,51.936,-0.008
2014-01-01,1511,-5.12,51.965,0.024
2014-01-01,1512,-5.061,52.024,-0.015
2014-01-01,1513,-4.973,52.024,0.034
2014-01-01,1514,-4.885,52.039,0.037
2014-01-01,1515,-4.797,52.068,0.038
2014-01-01,1516,-4.724,52.112,0.031
2014-01-01,1517,-4.636,52.141,0.039
2014-01-01,1518,-4.548,52.141,0.044
2014-01-01,1519,-4.46,52.17,0.045
2014-01-01,1520,-4.373,52.214,0.042
2014-01-01,1521,-4.285,52.229,0.047
2014-01-01,1522,-4.211,52.273,0.048
2014-01-01,1523,-4.138,52.332,0.048
2014-01-01,1524,-4.094,52.405,0.046
2014-01-01,1525,-4.065,52.493,0.046
2014-01-01,1526,-4.094,52.566,0.046
2014-01-01,1527,-4.109,52.639,0.043
2014-01-01,1528,-4.065,52.712,0.044
2014-01-01,1529,-4.124,52.786,0.043
2014-01-01,1530,-4.1530000000000005,52.874,0.043
2014-01-01,1531,-4.211,52.903,0.043
2014-01-01,1532,-4.299,52.888,0.043
2014-01-01,1533,-4.3870000000000005,52.888,0.042
2014-01-01,1534,-4.46,52.844,0.041
2014-01-01,1535,-4.534,52.786,0.034
2014-01-01,1536,-4.622,52.800000000000004,0.041
2014-01-01,1537,-4.7090000000000005,52.786,0.026
2014-01-01,1538,-4.724,52.844,-0.015
2014-01-01,1539,-4.651,52.888,0.006
2014-01-01,1540,-4.578,52.932,0.01
2014-01-01,1541,-4.49,52.961,0.032
2014-01-01,1542,-4.417,53.005,0.035
2014-01-01,1543,-4.358,53.064,0.035
2014-01-01,1544,-4.402,53.123,0.033
2014-01-01,1545,-4.4750000000000005,53.167,0.032
2014-01-01,1546,-4.548,53.225,0.03
2014-01-01,1547,-4.622,53.269,-0.004
2014-01-01,1548,-4.68,53.313,-0.141
2014-01-01,1549,-4.5920000000000005,53.357,-0.056
2014-01-01,1550,-4.534,53.401,-0.14
2014-01-01,1551,-4.446,53.416000000000004,-0.049
2014-01-01,1552,-4.358,53.416000000000004,-0.046
2014-01-01,1553,-4.2700000000000005,53.386,-0.011
2014-01-01,1554,-4.197,53.328,0.017
2014-01-01,1555,-4.109,53.313,0.015
2014-01-01,1556,-4.021,53.298,0.024
2014-01-01,1557,-3.948,53.284,0.024
2014-01-01,1558,-3.875,53.328,0.023
2014-01-01,1559,-3.787,53.313,0.015
2014-01-01,1560,-3.6990000000000003,53.298,0.021
2014-01-01,1561,-3.611,53.298,0.022
2014-01-01,1562,-3.523,53.313,0.023
2014-01-01,1563,-3.435,53.342,0.021
2014-01-01,1564,-3.333,53.357,0.046
2014-01-01,1565,-3.289,53.357,0.047
2014-01-01,1566,-3.201,53.43,0.023
2014-01-01,1567,-3.098,53.445,0.024
2014-01-01,1568,-3.069,53.489000000000004,0.042
2014-01-01,1569,-3.098,53.577,0.029
2014-01-01,1570,-3.04,53.635,0.022
2014-01-01,1571,-3.0100000000000002,53.708,0.016
2014-01-01,1572,-3.069,53.782000000000004,0.022
2014-01-01,1573,-3.0540000000000003,53.870000000000005,0.011
2014-01-01,1574,-2.996,53.943,-0.017
2014-01-01,1575,-2.952,53.987,-0.009
2014-01-01,1576,-2.908,54.045,-0.003
2014-01-01,1577,-2.981,54.089,0.035
2014-01-01,1578,-3.025,54.089,0.015
2014-01-01,1579,-3.069,54.089,0.0
2014-01-01,1580,-3.1710000000000003,54.06,-0.041
2014-01-01,1581,-3.259,54.119,0.011
2014-01-01,1582,-3.318,54.177,0.006
2014-01-01,1583,-3.376,54.236000000000004,0.014
2014-01-01,1584,-3.42,54.309000000000005,0.018
2014-01-01,1585,-3.479,54.382,0.016
2014-01-01,1586,-3.552,54.441,0.016
2014-01-01,1587,-3.611,54.485,0.014
2014-01-01,1588,-3.5820000000000003,54.573,0.016
2014-01-01,1589,-3.567,54.661,0.003
2014-01-01,1590,-3.494,54.734,0.019
2014-01-01,1591,-3.45,54.778,0.034
2014-01-01,1592,-3.42,54.88,0.313
2014-01-01,1593,-3.479,54.924,0.356
2014-01-01,1594,-3.567,54.895,0.229
2014-01-01,1595,-3.6550000000000002,54.866,0.025
2014-01-01,1596,-3.728,54.866,0.032
2014-01-01,1597,-3.8160000000000003,54.836,0.015
2014-01-01,1598,-3.904,54.792,-0.001
2014-01-01,1599,-3.992,54.763,0.003
2014-01-01,1600,-4.08,54.763,0.011
2014-01-01,1601,-4.167,54.778,0.02
2014-01-01,1602,-4.241,54.822,0.019
2014-01-01,1603,-4.329,54.807,0.013
2014-01-01,1604,-4.358,54.719,0.011
2014-01-01,1605,-4.417,54.69,-0.042
2014-01-01,1606,-4.5040000000000004,54.705,-0.003
2014-01-01,1607,-4.578,54.763,0.016
2014-01-01,1608,-4.666,54.792,0.018
2014-01-01,1609,-4.753,54.822,0.018
2014-01-01,1610,-4.841,54.836,0.017
2014-01-01,1611,-4.915,54.822,0.017
2014-01-01,1612,-4.915,54.749,0.013
2014-01-01,1613,-4.871,54.675000000000004,-0.037
2014-01-01,1614,-4.929,54.646,-0.025
2014-01-01,1615,-4.973,54.719,0.005
2014-01-01,1616,-5.046,54.792,0.008
2014-01-01,1617,-5.12,54.836,-0.005
2014-01-01,1618,-5.178,54.910000000000004,-0.01
2014-01-01,1619,-5.178,54.998000000000005,0.005
2014-01-01,1620,-5.09,55.042,0.015
2014-01-01,1621,-5.032,55.1,0.015
2014-01-01,1622,-4.973,55.159,0.016
2014-01-01,1623,-4.9,55.217,0.018
2014-01-01,1624,-4.841,55.276,0.018
2014-01-01,1625,-4.797,55.349000000000004,0.019
2014-01-01,1626,-4.739,55.422000000000004,0.019
2014-01-01,1627,-4.651,55.452,0.02
2014-01-01,1628,-4.651,55.525,0.02
2014-01-01,1629,-4.695,55.583,0.02
2014-01-01,1630,-4.768,55.627,0.019
2014-01-01,1631,-4.856,55.671,0.017
2014-01-01,1632,-4.929,55.701,0.015
2014-01-01,1633,-5.017,55.715,0.015
2014-01-01,1634,-5.112,55.708,0.014
2014-01-01,1635,-5.134,55.627,0.013
2014-01-01,1636,-5.09,55.554,0.014
2014-01-01,1637,-5.09,55.466,0.013
2014-01-01,1638,-5.164,55.437,0.011
2014-01-01,1639,-5.251,55.437,0.012
2014-01-01,1640,-5.339,55.481,0.01
2014-01-01,1641,-5.405,55.503,0.01
2014-01-01,1642,-5.5,55.496,0.009
2014-01-01,1643,-5.5440000000000005,55.422000000000004,0.01
2014-01-01,1644,-5.5440000000000005,55.334,-0.002
2014-01-01,1645,-5.618,55.305,-0.029
2014-01-01,1646,-5.72,55.291000000000004,-0.025
2014-01-01,1647,-5.808,55.334,-0.083
2014-01-01,1648,-5.764,55.408,-0.022
2014-01-01,1649,-5.72,55.481,-0.005
2014-01-01,1650,-5.72,55.569,-0.002
2014-01-01,1651,-5.676,55.657000000000004,0.002
2014-01-01,1652,-5.618,55.715,0.008
2014-01-01,1653,-5.662,55.803000000000004,0.004
2014-01-01,1654,-5.676,55.876,0.004
2014-01-01,1655,-5.735,55.942,-0.016
2014-01-01,1656,-5.823,55.95,-0.002
2014-01-01,1657,-5.896,55.891,-0.001
2014-01-01,1658,-5.955,55.833,0.006
2014-01-01,1659,-6.013,55.759,0.009
2014-01-01,1660,-6.0280000000000005,55.686,0.007
2014-01-01,1661,-6.1160000000000005,55.642,0.013
2014-01-01,1662,-6.204,55.613,0.015
2014-01-01,1663,-6.277,55.583,-0.027
2014-01-01,1664,-6.321,55.642,-0.001
2014-01-01,1665,-6.394,55.679,0.003
2014-01-01,1666,-6.482,55.671,-0.023
2014-01-01,1667,-6.482,55.759,-0.005
2014-01-01,1668,-6.453,55.847,-0.013
2014-01-01,1669,-6.365,55.876,0.016
2014-01-01,1670,-6.277,55.891,0.022
2014-01-01,1671,-6.204,55.92,0.021
2014-01-01,1672,-6.1160000000000005,55.935,-0.004
2014-01-01,1673,-6.0280000000000005,55.95,0.022
2014-01-01,1674,-5.969,56.023,0.022
2014-01-01,1675,-5.896,56.067,0.02
2014-01-01,1676,-5.808,56.111000000000004,0.018
2014-01-01,1677,-5.75,56.169000000000004,-0.013
2014-01-01,1678,-5.676,56.213,0.01
2014-01-01,1679,-5.662,56.301,0.015
2014-01-01,1680,-5.735,56.331,0.016
2014-01-01,1681,-5.823,56.316,0.017
2014-01-01,1682,-5.9110000000000005,56.331,0.018
2014-01-01,1683,-5.9990000000000006,56.316,0.018
2014-01-01,1684,-6.086,56.287,0.018
2014-01-01,1685,-6.174,56.287,0.017
2014-01-01,1686,-6.277,56.272,0.016
2014-01-01,1687,-6.365,56.301,0.005
2014-01-01,1688,-6.306,56.345,0.017
2014-01-01,1689,-6.218,56.36,0.017
2014-01-01,1690,-6.212,56.441,0.017
2014-01-01,1691,-6.277,56.506,0.016
2014-01-01,1692,-6.321,56.58,0.01
2014-01-01,1693,-6.2620000000000005,56.624,0.016
2014-01-01,1694,-6.2330000000000005,56.682,0.017
2014-01-01,1695,-6.189,56.755,0.015
2014-01-01,1696,-6.101,56.755,0.016
2014-01-01,1697,-6.013,56.77,0.016
2014-01-01,1698,-5.925,56.799,0.017
2014-01-01,1699,-5.896,56.873000000000005,0.017
2014-01-01,1700,-5.867,56.931000000000004,0.017
2014-01-01,1701,-5.852,57.004,0.017
2014-01-01,1702,-5.94,57.034,0.018
2014-01-01,1703,-6.0280000000000005,57.048,0.017
2014-01-01,1704,-6.064,57.115,0.018
2014-01-01,1705,-6.1450000000000005,57.151,0.018
2014-01-01,1706,-6.2330000000000005,57.166000000000004,0.018
2014-01-01,1707,-6.321,57.166000000000004,0.018
2014-01-01,1708,-6.394,57.224000000000004,0.019
2014-01-01,1709,-6.453,57.283,0.019
2014-01-01,1710,-6.526,57.327,0.02
2014-01-01,1711,-6.614,57.341,0.02
2014-01-01,1712,-6.702,57.371,0.016
2014-01-01,1713,-6.76,57.458,0.016
2014-01-01,1714,-6.716,57.517,0.021
2014-01-01,1715,-6.658,57.561,0.02
2014-01-01,1716,-6.5840000000000005,57.59,0.017
2014-01-01,1717,-6.489,57.576,0.021
2014-01-01,1718,-6.423,57.620000000000005,0.021
2014-01-01,1719,-6.365,57.678000000000004,0.016
2014-01-01,1720,-6.277,57.678000000000004,0.015
2014-01-01,1721,-6.204,57.634,0.022
2014-01-01,1722,-6.1450000000000005,57.576,0.022
2014-01-01,1723,-6.063,57.524,0.022
2014-01-01,1724,-5.984,57.561,0.022
2014-01-01,1725,-5.9030000000000005,57.583,0.022
2014-01-01,1726,-5.823,57.605000000000004,0.023
2014-01-01,1727,-5.793,57.678000000000004,0.023
2014-01-01,1728,-5.808,57.766,0.024
2014-01-01,1729,-5.793,57.854,0.018
2014-01-01,1730,-5.706,57.883,0.024
2014-01-01,1731,-5.632,57.913000000000004,0.023
2014-01-01,1732,-5.5440000000000005,57.913000000000004,0.025
2014-01-01,1733,-5.442,57.913000000000004,0.025
2014-01-01,1734,-5.369,57.957,0.026
2014-01-01,1735,-5.398,58.015,0.026
2014-01-01,1736,-5.4270000000000005,58.088,0.024
2014-01-01,1737,-5.339,58.118,0.027
2014-01-01,1738,-5.325,58.176,0.027
2014-01-01,1739,-5.383,58.25,0.011
2014-01-01,1740,-5.295,58.25,0.027
2014-01-01,1741,-5.208,58.264,0.028
2014-01-01,1742,-5.164,58.323,0.028
2014-01-01,1743,-5.149,58.411,0.027
2014-01-01,1744,-5.12,58.484,0.023
2014-01-01,1745,-5.046,58.542,0.021
2014-01-01,1746,-4.988,58.63,-0.005
2014-01-01,1747,-4.9,58.616,0.014
2014-01-01,1748,-4.812,58.601,0.023
2014-01-01,1749,-4.724,58.586,0.026
2014-01-01,1750,-4.651,58.572,0.026
2014-01-01,1751,-4.548,58.572,0.02
2014-01-01,1752,-4.46,58.557,0.026
2014-01-01,1753,-4.373,58.542,0.027
2014-01-01,1754,-4.285,58.542,0.028
2014-01-01,1755,-4.197,58.557,0.028
2014-01-01,1756,-4.109,58.572,0.027
2014-01-01,1757,-4.021,58.601,0.021
2014-01-01,1758,-3.9330000000000003,58.572,0.027
2014-01-01,1759,-3.845,58.572,0.027
2014-01-01,1760,-3.757,58.586,0.026
2014-01-01,1761,-3.669,58.616,0.015
2014-01-01,1762,-3.5820000000000003,58.616,0.014
2014-01-01,1763,-3.494,58.616,0.021
2014-01-01,1764,-3.406,58.645,0.016
2014-01-01,1765,-3.325,58.674,-0.013
2014-01-01,1766,-3.267,58.726,-0.054
2014-01-01,1767,-3.289,58.777,-0.095
2014-01-01,1768,-3.362,58.835,0.003
2014-01-01,1769,-3.42,58.894,0.021
2014-01-01,1770,-3.362,58.967,0.035
2014-01-01,1771,-3.347,59.055,0.037
2014-01-01,1772,-3.318,59.128,0.032
2014-01-01,1773,-3.23,59.143,0.034
2014-01-01,1774,-3.142,59.158,0.032
2014-01-01,1775,-3.069,59.202,-0.013
2014-01-01,1776,-3.0100000000000002,59.26,-0.0
2014-01-01,1777,-3.069,59.333,0.036
2014-01-01,1778,-2.981,59.348,0.019
2014-01-01,1779,-2.908,59.304,0.03
2014-01-01,1780,-2.827,59.275,0.029
2014-01-01,1781,18.933,59.363,0.001
2014-01-01,1782,18.86,59.392,-0.001
2014-01-01,1783,18.918,59.436,-0.002
2014-01-01,1784,-1.619,59.524,0.033
2014-01-01,1785,-1.604,59.553000000000004,0.026
2014-01-01,1786,22.434,59.861000000000004,0.02
2014-01-01,1787,22.478,59.875,0.019
2014-01-01,1788,20.896,59.89,0.007
2014-01-01,1789,20.896,59.949,0.005
2014-01-01,1790,20.984,59.963,0.005
2014-01-01,1791,27.825,60.026,0.029
2014-01-01,1792,27.883,60.018,0.03
2014-01-01,1793,27.019000000000002,60.011,0.029
2014-01-01,1794,26.96,60.07,0.028
2014-01-01,1795,27.004,60.062000000000005,0.028
2014-01-01,1796,-2.073,60.121,0.053
2014-01-01,1797,-2.058,60.15,0.045
2014-01-01,1798,20.632,60.143,-0.006
2014-01-01,1799,20.676000000000002,60.143,-0.005
2014-01-01,1800,20.676000000000002,60.194,-0.007
2014-01-01,1801,20.72,60.245000000000005,-0.008
2014-01-01,1802,20.735,60.326,-0.011
2014-01-01,1803,20.779,60.319,-0.01
2014-01-01,1804,20.852,60.238,-0.007
2014-01-01,1805,20.764,60.216,-0.007
2014-01-01,1806,20.676000000000002,60.179,-0.006
2014-01-01,1807,21.306,60.370000000000005,-0.007
2014-01-01,1808,20.632,60.033,-0.001
2014-01-01,1809,20.559,59.993,-0.001
2014-01-01,1810,20.457,59.993,-0.002
2014-01-01,1811,20.369,59.978,-0.002
2014-01-01,1812,20.281,59.963,-0.003
2014-01-01,1813,20.193,59.978,-0.005
2014-01-01,1814,20.105,60.004,-0.007
2014-01-01,1815,20.032,60.04,-0.009
2014-01-01,1816,19.944,60.055,-0.011
2014-01-01,1817,19.856,60.077,-0.013
2014-01-01,1818,19.768,60.092,-0.014
2014-01-01,1819,19.695,60.135,-0.017
2014-01-01,1820,19.592,60.143,-0.018
2014-01-01,1821,19.519000000000002,60.165,-0.02
2014-01-01,1822,19.534,60.231,-0.023
2014-01-01,1823,19.651,60.304,-0.024
2014-01-01,1824,19.724,60.333,-0.024
2014-01-01,1825,19.739,60.355000000000004,-0.025
2014-01-01,1826,19.841,60.421,-0.026
2014-01-01,1827,19.944,60.406,-0.024
2014-01-01,1828,20.017,60.377,-0.022
2014-01-01,1829,20.12,60.363,-0.02
2014-01-01,1830,20.208000000000002,60.311,-0.017
2014-01-01,1831,20.281,60.275,-0.015
2014-01-01,1832,20.398,60.275,-0.013
2014-01-01,1833,20.427,60.238,-0.011
2014-01-01,1834,20.339000000000002,60.187000000000005,-0.011
2014-01-01,1835,20.295,60.114000000000004,-0.008
2014-01-01,1836,20.325,60.055,-0.006
2014-01-01,1837,20.413,60.055,-0.005
2014-01-01,1838,20.5,60.114000000000004,-0.006
2014-01-01,1839,20.603,60.084,-0.004
2014-01-01,1840,21.116,60.472,-0.013
2014-01-01,1841,4.827,60.582,0.044
2014-01-01,1842,4.79,60.652,0.045
2014-01-01,1843,4.856,60.604,0.045
2014-01-01,1844,-0.798,60.623000000000005,0.061
2014-01-01,1845,-0.798,60.575,0.058
2014-01-01,1846,-0.886,60.568,0.062
2014-01-01,1847,-0.978,60.564,0.061
2014-01-01,1848,-1.033,60.491,0.06
